id,survey_date,stream,distance,type,species,gravel,life_stage,sex,adipose_fin,spawning_success,predation,notes,survey_year,carcass_age_hours,standard_length,width,redd_substrate,source,source_file,ec5_uuid,created_at,lat,lon,gps_accuracy,utm_northing,utm_easting,utm_zone,photo,location,activity
111018026.0,2018-11-10,Piper's Creek,625,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018027.0,2018-11-10,Piper's Creek,800,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018028.0,2018-11-10,Piper's Creek,800,live,,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018029.0,2018-11-10,Piper's Creek,800,live,,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018030.0,2018-11-10,Piper's Creek,900,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018031.0,2018-11-10,Piper's Creek,900,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018032.0,2018-11-10,Piper's Creek,900,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018033.0,2018-11-10,Piper's Creek,900,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018034.0,2018-11-10,Piper's Creek,900,live,,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018035.0,2018-11-10,Piper's Creek,900,live,,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018036.0,2018-11-10,Piper's Creek,900,live,chum,,adult,male,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018037.0,2018-11-10,Piper's Creek,900,live,chum,,adult,male,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018038.0,2018-11-10,Piper's Creek,990,dead,chum,,adult,male,yes,partially spawned,no,,2018,48.0,26.0,5.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018039.0,2018-11-10,Piper's Creek,1000,live,chum,,adult,male,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018040.0,2018-11-10,Piper's Creek,1000,live,chum,,adult,female,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018041.0,2018-11-10,Piper's Creek,1050,dead,coho,,adult,,no,,scavenged,,2018,72.0,23.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018042.0,2018-11-10,Piper's Creek,1050,dead,coho,,adult,female,no,unspawned,no,,2018,72.0,22.0,3.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018043.0,2018-11-10,Piper's Creek,1050,dead,coho,,adult,female,no,partially spawned,no,,2018,72.0,21.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018044.0,2018-11-10,Piper's Creek,1080,dead,chum,,adult,male,yes,spawned,scavenged,Minor Scav.,2018,36.0,30.0,7.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018045.0,2018-11-10,Piper's Creek,1190,dead,chum,,adult,male,yes,partially spawned,scavenged,"15ft off channel, south side Piper’s Creek",2018,12.0,29.0,6.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018046.0,2018-11-10,Piper's Creek,1200,dead,coho,,adult,female,no,,scavenged,,2018,24.0,21.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018047.0,2018-11-10,Piper's Creek,1200,dead,coho,,adult,female,no,partially spawned,scavenged,,2018,24.0,23.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018048.0,2018-11-10,Piper's Creek,1295,remnant,coho,,adult,female,no,unspawned,scavenged,,2018,36.0,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018049.0,2018-11-10,Piper's Creek,1300,dead,chum,,adult,male,yes,partially spawned,yes,Coyote stashes/caches between 1200-1500ft – on the south side of Piper’s up-to 50ft up hillside – as seen during the last 3 fall runs.,2018,12.0,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018050.0,2018-11-10,Piper's Creek,1300,dead,chum,,adult,male,yes,spawned,scavenged,Coyote stashes/caches between 1200-1500ft – on the south side of Piper’s up-to 50ft up hillside – as seen during the last 3 fall runs.,2018,48.0,31.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018051.0,2018-11-10,Piper's Creek,1300,dead,coho,,adult,female,no,unspawned,scavenged,Coyote stashes/caches between 1200-1500ft – on the south side of Piper’s up-to 50ft up hillside – as seen during the last 3 fall runs.,2018,24.0,20.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018052.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018053.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018054.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018055.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018056.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018057.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018058.0,2018-11-10,Piper's Creek,1300,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018059.0,2018-11-10,Piper's Creek,1325,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018060.0,2018-11-10,Piper's Creek,1325,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018061.0,2018-11-10,Piper's Creek,1350,dead,coho,,adult,female,no,partially spawned,yes,,2018,24.0,18.0,3.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018062.0,2018-11-10,Piper's Creek,1470,dead,coho,,adult,female,no,unspawned,no,,2018,48.0,24.5,5.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018063.0,2018-11-10,Piper's Creek,1500,dead,coho,,adult,female,no,,scavenged,,2018,72.0,28.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018064.0,2018-11-10,Piper's Creek,1500,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018065.0,2018-11-10,Piper's Creek,1500,dead,coho,,adult,female,no,spawned,scavenged,,2018,72.0,23.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018066.0,2018-11-10,Piper's Creek,1500,dead,coho,,adult,female,no,partially spawned,scavenged,,2018,,24.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018067.0,2018-11-10,Piper's Creek,1600,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018068.0,2018-11-10,Piper's Creek,1600,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018069.0,2018-11-10,Piper's Creek,1700,dead,coho,,adult,,no,partially spawned,no,,2018,12.0,22.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018070.0,2018-11-10,Piper's Creek,1700,dead,coho,,adult,female,no,unspawned,no,,2018,24.0,19.5,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018071.0,2018-11-10,Piper's Creek,1750,remnant,chum,,adult,male,yes,spawned,yes,,2018,24.0,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018072.0,2018-11-10,Piper's Creek,1760,dead,chum,,adult,male,yes,partially spawned,scavenged,,2018,48.0,31.0,6.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018073.0,2018-11-10,Piper's Creek,1775,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018074.0,2018-11-10,Piper's Creek,1775,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018075.0,2018-11-10,Piper's Creek,1775,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018076.0,2018-11-10,Piper's Creek,1775,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018077.0,2018-11-10,Piper's Creek,1875,live,chum,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018078.0,2018-11-10,Piper's Creek,1880,dead,chum,,adult,male,yes,partially spawned,scavenged,,2018,36.0,31.0,7.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018079.0,2018-11-10,Piper's Creek,1910,remnant,coho,,adult,,,,scavenged,"Belly opened, unknown if spawned",2018,72.0,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018080.0,2018-11-10,Piper's Creek,1910,remnant,coho,,adult,,,spawned,scavenged,,2018,72.0,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018081.0,2018-11-10,Piper's Creek,1950,dead,coho,,adult,female,no,unspawned,no,,2018,,24.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018082.0,2018-11-10,Piper's Creek,2000,live,,,adult,,,,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018085.0,2018-11-10,Venema Creek,550,live,cutthroat,,a/r,,,,no,Possible nest building behavior,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111018086.0,2018-11-10,Venema Creek,550,live,cutthroat,,a/r,,,,no,Possible nest building behavior,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718001.0,2018-11-17,Piper's Creek,0,dead,chum,,adult,female,yes,unspawned,scavenged, original distance: Beach,2018,24.0,27.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718002.0,2018-11-17,Piper's Creek,0,remnant,,,adult,,,,, original distance: Beach,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718003.0,2018-11-17,Piper's Creek,0,remnant,,,adult,,,,, original distance: Beach,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718004.0,2018-11-17,Piper's Creek,100,dead,chum,,adult,male,yes,partially spawned,no,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718005.0,2018-11-17,Piper's Creek,100,remnant,,,adult,,,,yes,"Head only, maybe otter since near estuary",2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718006.0,2018-11-17,Piper's Creek,150,remnant,,,adult,,,,yes,"Head only, maybe otter since near estuary",2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718007.0,2018-11-17,Piper's Creek,175,remnant,,,adult,,,,yes,"Head only, maybe otter since near estuary",2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718008.0,2018-11-17,Piper's Creek,175,remnant,,,adult,,,,yes,"Head only, maybe otter since near estuary",2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718009.0,2018-11-17,Piper's Creek,175,remnant,,,adult,,,,yes,"Head only, maybe otter since near estuary",2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718010.0,2018-11-17,Piper's Creek,300,dead,chum,,adult,female,yes,spawned,partial,,2018,48.0,27.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718011.0,2018-11-17,Piper's Creek,325,dead,chum,,adult,female,yes,partially spawned,scavenged,,2018,72.0,26.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718012.0,2018-11-17,Piper's Creek,350,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,30.0,7.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718013.0,2018-11-17,Piper's Creek,350,dead,chum,,adult,female,yes,spawned,scavenged,,2018,24.0,28.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718014.0,2018-11-17,Piper's Creek,450,live,,,adult,,,,,Heard and felt splash,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718015.0,2018-11-17,Piper's Creek,475,remnant,chum,,adult,male,yes,partially spawned,scavenged,,2018,48.0,28.0,5.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718016.0,2018-11-17,Piper's Creek,475,dead,coho,,adult,female,no,partially spawned,scavenged,,2018,72.0,20.0,3.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718017.0,2018-11-17,Piper's Creek,570,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718018.0,2018-11-17,Piper's Creek,600,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718019.0,2018-11-17,Piper's Creek,600,dead,chum,,adult,female,yes,unspawned,scavenged,,2018,72.0,21.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718020.0,2018-11-17,Piper's Creek,600,remnant,,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718021.0,2018-11-17,Piper's Creek,600,dead,coho,,adult,female,no,spawned,unk,,2018,24.0,20.0,3.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718022.0,2018-11-17,Piper's Creek,650,dead,chum,,adult,female,yes,spawned,no,,2018,48.0,25.5,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718023.0,2018-11-17,Piper's Creek,630,live,chum,,adult,,,,,Smaller fish,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718024.0,2018-11-17,Piper's Creek,630,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718025.0,2018-11-17,Piper's Creek,630,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718026.0,2018-11-17,Piper's Creek,650,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718027.0,2018-11-17,Piper's Creek,700,live,chum,,adult,,,,,Splashing – all that was seen or heard,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718028.0,2018-11-17,Piper's Creek,700,dead,chum,,adult,male,yes,unspawned,scavenged,,2018,24.0,29.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718029.0,2018-11-17,Piper's Creek,725,dead,chum,,adult,female,yes,spawned,scavenged,Missing one eye,2018,72.0,25.0,5.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718030.0,2018-11-17,Piper's Creek,750,dead,chum,,adult,female,yes,spawned,scavenged,,2018,48.0,25.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718031.0,2018-11-17,Piper's Creek,750,dead,chum,,adult,female,yes,spawned,scavenged,,2018,72.0,25.0,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718032.0,2018-11-17,Piper's Creek,770,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718033.0,2018-11-17,Piper's Creek,780,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718034.0,2018-11-17,Piper's Creek,850,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718035.0,2018-11-17,Piper's Creek,875,dead,,,adult,,,,scavenged,Possible Coho Jack?,2018,96.0,14.0,2.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718036.0,2018-11-17,Piper's Creek,880,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718037.0,2018-11-17,Piper's Creek,900,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718038.0,2018-11-17,Piper's Creek,900,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,31.0,7.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718039.0,2018-11-17,Piper's Creek,900,dead,chum,,adult,male,yes,spawned,scavenged,,2018,96.0,27.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718040.0,2018-11-17,Piper's Creek,910,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718041.0,2018-11-17,Piper's Creek,920,live,chum,,adult,female,,,,Active fish,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718042.0,2018-11-17,Piper's Creek,1000,dead,chum,,adult,male,yes,spawned,no,,2018,48.0,30.0,6.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718043.0,2018-11-17,Piper's Creek,1000,dead,chum,,adult,male,yes,unspawned,scavenged,,2018,72.0,30.0,5.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718044.0,2018-11-17,Piper's Creek,1000,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,28.5,6.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718045.0,2018-11-17,Piper's Creek,1000,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,31.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718046.0,2018-11-17,Piper's Creek,1025,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,29.0,6.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718047.0,2018-11-17,Piper's Creek,1025,dead,chum,,adult,female,yes,spawned,no,,2018,48.0,24.4,4.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718048.0,2018-11-17,Piper's Creek,1025,dead,chum,,adult,male,yes,spawned,scavenged,,2018,72.0,26.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718049.0,2018-11-17,Piper's Creek,1025,dead,chum,,adult,female,yes,partially spawned,scavenged,"Coyote stash, off-channel, hillside to S of Piper’s Cr",2018,48.0,23.0,4.25,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718050.0,2018-11-17,Piper's Creek,1025,dead,chum,,adult,female,yes,spawned,scavenged,,2018,72.0,27.0,5.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718051.0,2018-11-17,Piper's Creek,1060,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718052.0,2018-11-17,Piper's Creek,1060,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718053.0,2018-11-17,Piper's Creek,1060,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718054.0,2018-11-17,Piper's Creek,1060,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718055.0,2018-11-17,Piper's Creek,1100,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718056.0,2018-11-17,Piper's Creek,1100,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718057.0,2018-11-17,Piper's Creek,1100,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718058.0,2018-11-17,Piper's Creek,1100,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718059.0,2018-11-17,Piper's Creek,1100,dead,chum,,adult,male,yes,partially spawned,scavenged,,2018,72.0,29.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718060.0,2018-11-17,Piper's Creek,1100,dead,chum,,adult,female,yes,spawned,scavenged,,2018,48.0,27.0,4.5,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718061.0,2018-11-17,Piper's Creek,1120,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718062.0,2018-11-17,Piper's Creek,1120,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718063.0,2018-11-17,Piper's Creek,1120,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718064.0,2018-11-17,Piper's Creek,1150,dead,chum,,adult,male,yes,spawned,no,,2018,96.0,30.0,6.0,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718065.0,2018-11-17,Piper's Creek,1160,live,cutthroat,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718066.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,female,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718067.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,male,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718068.0,2018-11-17,Piper's Creek,1160,live,,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718069.0,2018-11-17,Piper's Creek,1160,live,,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718070.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718071.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718072.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
111718073.0,2018-11-17,Piper's Creek,1160,live,chum,,adult,,,,,,2018,,,,,scanned,salmon_2018_scanned_raw.csv,,,,,,,,,,,
